decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp
10.0,8.0,0,5,38.0,3.9,0.93,P,7,P,95,1,4,62,0,1.0,a Passed 1st time,6,832.105244,g 700+
4.0,4.0,0,1,36.0,3.7,-0.47,P,2,P,94,1,4,54,0,1.0,a Passed 1st time,4,780.526298,g 700+
5.0,3.0,0,5,43.0,3.5,-0.85,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,6,871.052609,g 700+
5.0,7.0,0,4,47.0,3.9,0.43,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,974.210501,g 700+
7.0,8.0,1,4,42.0,2.7,0.81,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,5,775.263136,g 700+
8.0,9.0,1,1,41.0,3.5,1.11,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,4,839.473663,g 700+
2.0,2.0,0,3,33.0,2.8,-0.89,P,7,P,94,1,5,58,0,1.0,a Passed 1st time,3,643.157879,f 640-700
2.0,3.0,0,3,42.0,3.9,-0.56,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,895.2631359999999,g 700+
8.0,6.0,1,3,39.0,3.0,0.02,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,757.8947169999999,g 700+
9.0,8.0,1,3,35.0,3.1,0.65,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,704.736825,g 700+
4.0,3.0,1,3,31.0,2.9,-0.64,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,621.578933,e 580-640
7.0,8.0,1,1,42.0,3.3,0.8,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,4,835.2631359999999,g 700+
1.0,1.0,0,3,26.0,3.6,-1.74,P,7,P,94,1,1,62,0,1.0,a Passed 1st time,3,612.631568,e 580-640
5.0,8.0,1,4,45.0,2.8,0.84,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,832.6315549999999,g 700+
7.0,7.0,1,2,33.0,2.8,0.32,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,643.157879,f 640-700
1.0,1.0,1,1,33.0,3.8,-2.28,F,7,P,95,1,4,57,0,1.0,b Passed 2nd time,4,743.157879,g 700+
1.0,1.0,1,4,44.0,3.2,-1.69,F,7,F,94,1,3,57,0,0.0,c Failed,5,856.842082,g 700+
1.0,1.0,0,2,24.0,2.5,-1.47,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,2,471.052622,c 460-520
8.0,8.0,1,3,38.0,3.1,0.63,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,3,752.105244,g 700+
7.0,7.0,0,1,41.0,3.9,0.46,P,6,P,94,1,3,62,0,1.0,a Passed 1st time,4,879.473663,g 700+
7.0,8.0,1,4,33.0,3.5,0.84,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,5,713.157879,g 700+
7.0,6.0,0,3,33.0,3.3,0.25,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,693.157879,f 640-700
9.0,10.0,1,4,39.0,3.8,1.38,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,5,837.8947169999999,g 700+
3.0,5.0,0,3,36.0,2.8,-0.1,P,2,P,96,1,4,65,0,1.0,a Passed 1st time,3,690.526298,f 640-700
7.0,7.0,1,4,32.0,3.3,0.4,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,677.3684059999999,f 640-700
6.0,6.0,0,1,41.0,2.8,0.11,P,2,P,95,1,5,63,0,1.0,a Passed 1st time,4,769.473663,g 700+
7.0,7.0,1,4,37.0,3.3,0.38,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,756.3157709999999,g 700+
9.0,7.0,1,1,40.0,3.2,0.55,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,793.6841900000001,g 700+
7.0,7.0,0,2,28.0,3.3,0.51,P,7,P,94,1,1,59,0,1.0,a Passed 1st time,2,614.210514,e 580-640
8.0,8.0,1,2,33.0,3.7,0.71,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,2,733.157879,g 700+
6.0,10.0,1,1,35.0,3.7,1.93,P,7,P,95,2,3,49,1,1.0,a Passed 1st time,4,764.736825,g 700+
9.0,10.0,1,2,36.0,2.6,1.34,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,2,670.526298,f 640-700
2.0,3.0,0,3,44.0,3.6,-0.56,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,3,896.842082,g 700+
5.0,3.0,0,5,43.0,3.6,-0.66,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,881.052609,g 700+
3.0,2.0,0,4,40.0,3.6,-0.87,P,7,P,94,1,4,63,0,1.0,a Passed 1st time,5,833.6841900000001,g 700+
9.0,9.0,0,5,48.0,3.4,1.44,P,7,P,94,1,4,63,0,1.0,a Passed 1st time,6,939.999974,g 700+
6.0,8.0,1,4,38.0,3.5,0.78,P,2,P,94,1,3,66,0,1.0,a Passed 1st time,5,792.105244,g 700+
7.0,6.0,1,1,40.0,3.3,0.16,P,7,P,94,1,5,60,0,1.0,a Passed 1st time,4,803.68419,g 700+
8.0,8.0,1,4,32.5,3.0,0.64,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,655.2631425,f 640-700
4.0,5.0,0,3,30.0,3.8,-0.08,F,2,F,95,1,5,66,0,0.0,c Failed,3,695.78946,f 640-700
4.0,6.0,0,5,37.0,3.2,0.2,P,7,P,94,2,3,57,1,1.0,a Passed 1st time,6,746.315771,g 700+
2.0,2.0,1,3,36.0,3.1,-1.02,P,2,P,95,1,3,65,0,1.0,a Passed 1st time,3,720.526298,g 700+
5.0,6.0,1,2,40.0,2.2,0.04,P,2,P,95,1,1,60,0,1.0,a Passed 1st time,2,693.6841900000001,f 640-700
7.0,7.0,0,5,43.0,3.7,0.47,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,6,891.052609,g 700+
8.0,7.0,0,3,36.0,2.8,0.26,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,690.526298,f 640-700
3.0,5.0,0,1,46.0,3.3,-0.12,P,6,P,94,1,3,63,0,1.0,a Passed 1st time,4,898.421028,g 700+
7.0,8.0,1,3,34.0,3.1,0.53,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,688.947352,f 640-700
6.0,7.0,1,4,42.0,3.5,0.54,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,855.263136,g 700+
3.0,4.0,0,4,35.0,3.2,-0.45,P,7,P,94,1,3,54,0,1.0,a Passed 1st time,5,714.736825,g 700+
3.0,10.0,1,5,40.0,2.5,1.77,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,6,723.68419,g 700+
3.0,6.0,1,2,34.0,3.3,0.0,F,2,F,95,1,2,56,0,0.0,c Failed,2,708.9473519999999,g 700+
8.0,7.0,1,5,46.0,3.6,0.51,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,6,928.421028,g 700+
4.0,2.0,0,3,18.0,3.5,-1.14,P,7,P,95,2,1,47,1,1.0,a Passed 1st time,3,476.315784,c 460-520
2.0,3.0,1,3,38.0,3.0,-0.55,F,7,F,94,1,4,60,0,0.0,c Failed,3,742.105244,g 700+
8.0,8.0,0,4,36.0,3.3,0.82,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,740.526298,g 700+
7.0,5.0,1,3,37.0,3.4,-0.08,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,766.3157709999999,g 700+
5.0,4.0,1,2,30.0,3.1,-0.44,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,2,625.78946,e 580-640
3.0,3.0,1,2,30.0,3.1,-0.61,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,2,625.78946,e 580-640
3.0,4.0,0,1,31.0,3.6,-0.42,P,7,P,94,1,2,60,0,1.0,a Passed 1st time,4,691.578933,f 640-700
6.0,4.0,0,4,31.5,3.4,-0.45,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,679.4736694999999,f 640-700
7.0,8.0,1,1,36.0,3.5,0.58,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,760.526298,g 700+
10.0,10.0,1,3,39.0,3.2,1.69,P,2,P,95,1,3,62,0,1.0,a Passed 1st time,3,777.894717,g 700+
5.0,5.0,1,2,29.0,3.0,-0.02,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,2,599.9999869999999,e 580-640
3.0,4.0,1,5,43.0,3.8,-0.51,F,7,F,95,1,4,55,0,0.0,c Failed,6,901.052609,g 700+
10.0,9.0,0,4,38.0,3.2,1.12,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,762.105244,g 700+
4.0,4.0,1,3,33.0,3.2,-0.51,F,7,P,95,1,4,62,0,1.0,b Passed 2nd time,3,683.157879,f 640-700
3.0,3.0,0,3,34.0,3.1,-0.56,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,688.947352,f 640-700
5.0,5.0,0,1,36.0,3.3,0.04,P,7,P,94,1,1,62,0,1.0,a Passed 1st time,4,740.526298,g 700+
5.0,3.0,0,3,37.0,2.6,-0.57,P,2,P,96,1,2,51,0,1.0,a Passed 1st time,3,686.315771,f 640-700
7.0,6.0,1,3,41.0,3.8,0.14,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,869.473663,g 700+
9.0,9.0,1,1,36.0,3.6,0.94,P,7,P,94,1,2,54,0,1.0,a Passed 1st time,4,770.526298,g 700+
6.0,5.0,0,3,30.0,2.1,-0.17,F,7,F,95,2,3,52,1,0.0,c Failed,3,525.78946,d 520-580
2.0,2.0,1,1,40.0,2.7,-0.87,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,4,743.6841900000001,g 700+
8.0,8.0,1,5,47.0,3.5,0.7,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,6,934.210501,g 700+
10.0,8.0,0,3,38.0,3.7,0.69,P,7,P,94,1,2,58,0,1.0,a Passed 1st time,3,812.105244,g 700+
9.0,9.0,1,5,43.0,3.8,1.13,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,6,901.052609,g 700+
1.0,4.0,0,3,33.0,3.0,-0.34,P,2,P,95,1,4,45,0,1.0,a Passed 1st time,3,663.157879,f 640-700
1.0,3.0,1,3,39.0,3.0,-0.56,F,7,P,95,1,3,59,0,1.0,b Passed 2nd time,3,757.8947169999999,g 700+
7.0,5.0,0,1,42.0,3.8,-0.08,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,885.2631359999999,g 700+
8.0,7.0,1,3,39.0,3.0,0.48,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,757.8947169999999,g 700+
8.0,7.0,0,3,33.0,3.7,0.38,P,2,P,95,1,3,61,0,1.0,a Passed 1st time,3,733.157879,g 700+
2.0,2.0,1,2,30.0,2.7,-1.01,P,7,P,94,1,5,45,0,1.0,a Passed 1st time,2,585.78946,e 580-640
5.0,6.0,0,1,36.0,3.9,0.29,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,800.526298,g 700+
2.0,2.0,0,1,40.0,3.3,-0.94,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,803.68419,g 700+
4.0,5.0,0,1,30.0,3.5,-0.09,P,7,P,94,2,3,55,1,1.0,a Passed 1st time,4,665.78946,f 640-700
7.0,3.0,1,3,36.0,2.9,-0.59,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,3,700.526298,g 700+
6.0,9.0,0,1,33.0,3.1,1.08,F,2,P,95,2,4,63,1,1.0,b Passed 2nd time,4,673.157879,f 640-700
7.0,8.0,1,3,41.0,3.2,0.54,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,3,809.473663,g 700+
7.0,8.0,0,3,37.0,3.3,0.65,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,756.3157709999999,g 700+
2.0,4.0,1,4,38.0,3.8,-0.38,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,5,822.105244,g 700+
3.0,3.0,0,1,35.0,3.5,-0.64,P,7,P,94,1,2,64,0,1.0,a Passed 1st time,4,744.736825,g 700+
4.0,4.0,1,1,44.0,3.3,-0.4,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,4,866.842082,g 700+
3.0,9.0,1,2,37.0,2.4,0.89,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,2,666.3157709999999,f 640-700
3.0,2.0,0,4,40.0,3.7,-0.84,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,843.6841900000001,g 700+
7.0,8.0,1,1,41.0,2.8,0.84,P,2,P,94,1,3,66,0,1.0,a Passed 1st time,4,769.473663,g 700+
5.0,2.0,1,1,39.0,3.3,-0.88,P,7,P,95,1,4,62,0,1.0,a Passed 1st time,4,787.8947169999999,g 700+
3.0,7.0,0,4,41.0,2.8,0.42,P,7,P,95,2,3,52,1,1.0,a Passed 1st time,5,769.473663,g 700+
9.0,10.0,0,1,41.0,3.9,1.35,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,4,879.473663,g 700+
8.0,5.0,1,4,43.0,2.5,-0.2,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,5,771.052609,g 700+
7.0,7.0,0,3,35.0,3.6,0.33,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,754.736825,g 700+
2.0,3.0,0,3,28.0,3.3,-0.79,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,3,614.210514,e 580-640
1.0,2.0,0,4,31.0,3.0,-1.05,F,7,P,96,1,3,50,0,1.0,b Passed 2nd time,5,631.578933,e 580-640
8.0,10.0,1,3,47.0,3.6,1.41,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,944.210501,g 700+
10.0,10.0,0,3,40.0,3.4,1.56,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,813.68419,g 700+
3.0,7.0,1,1,30.0,3.6,0.54,P,2,P,94,1,4,65,0,1.0,a Passed 1st time,4,675.78946,f 640-700
4.0,6.0,0,3,33.5,3.1,0.05,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,3,681.0526155,f 640-700
5.0,5.0,1,1,44.0,3.4,-0.02,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,876.842082,g 700+
4.0,7.0,1,3,37.0,2.8,0.4,P,2,P,95,2,4,54,1,1.0,a Passed 1st time,3,706.3157709999999,g 700+
3.0,3.0,1,1,39.0,3.3,-0.78,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,787.8947169999999,g 700+
7.0,7.0,1,3,36.0,3.2,0.47,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,730.526298,g 700+
10.0,9.0,1,1,40.0,2.9,1.18,P,7,P,94,1,4,53,0,1.0,a Passed 1st time,4,763.68419,g 700+
5.0,7.0,1,1,42.0,3.7,0.46,P,7,P,94,1,2,60,0,1.0,a Passed 1st time,4,875.263136,g 700+
8.0,7.0,0,4,40.0,4.0,0.27,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,5,873.68419,g 700+
7.0,4.0,0,3,37.0,4.0,-0.27,F,2,P,95,2,4,46,1,1.0,b Passed 2nd time,3,826.315771,g 700+
3.0,4.0,1,3,39.0,3.3,-0.29,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,3,787.8947169999999,g 700+
2.0,2.0,0,3,25.0,3.5,-0.89,F,7,P,95,1,3,61,0,1.0,b Passed 2nd time,3,586.842095,e 580-640
3.0,4.0,0,1,28.0,3.1,-0.5,P,7,P,95,1,2,61,0,1.0,a Passed 1st time,4,594.210514,e 580-640
6.0,3.0,1,1,40.0,3.8,-0.6,P,7,P,94,1,3,48,0,1.0,a Passed 1st time,4,853.68419,g 700+
8.0,7.0,0,1,34.0,3.6,0.57,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,738.947352,g 700+
3.0,5.0,1,4,37.5,3.2,-0.04,F,7,P,95,2,4,60,1,1.0,b Passed 2nd time,5,754.2105075000001,g 700+
1.0,2.0,1,2,35.0,2.6,-1.02,P,2,P,95,1,4,65,0,1.0,a Passed 1st time,2,654.736825,f 640-700
5.0,4.0,0,1,37.0,3.4,-0.47,P,7,P,95,2,3,48,1,1.0,a Passed 1st time,4,766.3157709999999,g 700+
6.0,5.0,1,3,38.0,3.1,-0.1,P,7,P,94,1,1,62,0,1.0,a Passed 1st time,3,752.105244,g 700+
5.0,3.0,0,1,38.0,3.2,-0.59,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,4,762.105244,g 700+
2.0,2.0,0,1,46.0,3.2,-0.85,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,4,888.421028,g 700+
6.0,6.0,1,4,33.0,3.5,0.1,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,713.157879,g 700+
2.0,3.0,0,3,36.0,3.4,-0.84,P,2,P,95,2,2,65,1,1.0,a Passed 1st time,3,750.526298,g 700+
4.0,4.0,0,2,33.7,3.0,-0.44,P,2,P,94,1,3,56,0,1.0,a Passed 1st time,2,674.2105101,f 640-700
6.0,7.0,1,4,35.0,3.2,0.35,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,714.736825,g 700+
4.0,4.0,0,4,47.0,3.7,-0.43,P,7,P,94,1,5,60,0,1.0,a Passed 1st time,5,954.210501,g 700+
6.0,4.0,1,4,37.0,3.4,-0.26,F,7,P,95,1,2,61,0,1.0,b Passed 2nd time,5,766.3157709999999,g 700+
1.0,2.0,1,3,21.0,3.2,-1.09,F,7,P,95,1,3,61,0,1.0,b Passed 2nd time,3,493.684203,c 460-520
2.0,2.0,1,1,33.5,3.0,-1.25,P,7,P,95,1,3,54,0,1.0,a Passed 1st time,4,671.0526155,f 640-700
2.0,2.0,1,2,28.0,3.4,-1.11,F,7,F,94,1,4,56,0,0.0,c Failed,2,624.210514,e 580-640
4.0,3.0,0,3,33.0,3.3,-0.59,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,693.157879,f 640-700
6.0,7.0,1,1,35.0,2.4,0.37,P,7,P,94,1,2,52,0,1.0,a Passed 1st time,4,634.736825,e 580-640
8.0,6.0,0,1,40.0,3.0,0.27,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,4,773.68419,g 700+
2.0,4.0,0,3,36.0,2.8,-0.26,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,3,690.526298,f 640-700
1.0,3.0,0,5,32.0,3.1,-0.85,F,7,F,94,1,4,60,0,0.0,c Failed,6,657.368406,f 640-700
10.0,10.0,0,5,40.0,3.5,2.25,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,823.68419,g 700+
8.0,7.0,0,3,34.0,3.5,0.51,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,728.9473519999999,g 700+
6.0,8.0,1,3,34.0,3.4,0.66,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,718.9473519999999,g 700+
9.0,8.0,1,1,40.0,3.1,0.7,P,7,P,94,1,5,64,0,1.0,a Passed 1st time,4,783.6841900000001,g 700+
4.0,4.0,1,3,35.0,3.2,-0.36,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,714.736825,g 700+
5.0,4.0,1,2,34.0,2.2,-0.54,P,2,P,95,2,3,56,1,1.0,a Passed 1st time,2,598.947352,e 580-640
5.0,7.0,1,3,38.0,3.5,0.42,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,792.105244,g 700+
3.0,4.0,0,3,35.0,3.0,-0.31,F,7,F,95,1,3,45,0,0.0,c Failed,3,694.736825,f 640-700
1.0,1.0,0,3,27.0,2.5,-1.35,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,3,518.4210410000001,c 460-520
1.0,1.0,1,1,38.0,3.1,-1.36,P,2,P,94,1,4,67,0,1.0,a Passed 1st time,4,752.105244,g 700+
6.0,6.0,1,3,38.0,2.5,0.24,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,3,692.105244,f 640-700
3.0,2.0,0,4,45.0,3.3,-1.12,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,882.6315549999999,g 700+
10.0,10.0,0,1,47.0,3.3,1.4,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,914.210501,g 700+
9.0,9.0,0,3,31.0,3.4,1.02,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,671.578933,f 640-700
5.0,5.0,1,3,44.0,2.7,-0.17,P,7,P,94,1,3,52,0,1.0,a Passed 1st time,3,806.842082,g 700+
1.0,1.0,1,1,33.0,2.2,-1.93,P,2,P,96,1,4,50,0,1.0,a Passed 1st time,4,583.157879,e 580-640
6.0,7.0,1,3,33.0,2.8,0.46,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,3,643.157879,f 640-700
6.0,9.0,1,3,35.0,3.3,0.96,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,724.736825,g 700+
7.0,8.0,0,1,32.0,3.6,0.64,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,707.368406,g 700+
5.0,4.0,0,1,37.5,3.7,-0.23,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,4,804.2105075000001,g 700+
2.0,7.0,1,6,25.0,2.0,0.28,F,7,P,95,1,3,57,0,1.0,b Passed 2nd time,1,436.842095,b 400-460
5.0,5.0,0,1,40.0,2.9,-0.18,P,7,P,94,1,4,52,0,1.0,a Passed 1st time,4,763.68419,g 700+
6.0,5.0,1,3,33.0,3.4,-0.03,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,703.157879,g 700+
1.0,1.0,1,3,29.5,3.3,-1.46,F,7,P,95,1,3,44,0,1.0,b Passed 2nd time,3,637.8947234999999,e 580-640
4.0,6.0,0,3,40.0,3.2,0.1,P,7,P,95,2,4,50,1,1.0,a Passed 1st time,3,793.6841900000001,g 700+
7.0,6.0,0,2,30.0,3.0,0.16,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,2,615.78946,e 580-640
9.0,8.0,1,1,39.5,3.5,0.74,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,815.7894535,g 700+
6.0,7.0,0,1,43.0,3.4,0.44,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,4,861.052609,g 700+
8.0,8.0,0,3,27.5,3.8,0.77,P,7,P,94,1,3,51,0,1.0,a Passed 1st time,3,656.3157775,f 640-700
2.0,2.0,1,3,42.0,2.3,-0.97,P,2,P,95,1,4,61,0,1.0,a Passed 1st time,3,735.2631359999999,g 700+
8.0,8.0,1,2,32.5,2.7,0.61,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,2,625.2631425,e 580-640
3.0,3.0,1,3,33.0,3.2,-0.69,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,683.157879,f 640-700
4.0,4.0,0,3,29.0,3.0,-0.29,P,7,P,94,1,3,58,0,1.0,a Passed 1st time,3,599.9999869999999,e 580-640
2.0,2.0,1,3,38.0,3.6,-1.26,P,7,P,94,1,2,40,0,1.0,a Passed 1st time,3,802.105244,g 700+
7.0,7.0,0,3,30.5,3.4,0.39,P,2,P,95,1,3,67,0,1.0,a Passed 1st time,3,663.6841965,f 640-700
10.0,10.0,1,1,42.0,3.1,1.42,P,7,P,95,1,4,59,0,1.0,a Passed 1st time,4,815.263136,g 700+
9.0,9.0,1,1,35.0,3.1,0.89,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,4,704.736825,g 700+
4.0,6.0,0,2,33.5,2.5,-0.01,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,2,621.0526155,e 580-640
7.0,5.0,0,3,35.0,2.7,-0.03,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,664.736825,f 640-700
2.0,2.0,1,1,47.0,3.4,-1.16,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,924.210501,g 700+
10.0,10.0,1,1,41.0,3.7,1.66,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,859.473663,g 700+
5.0,5.0,1,3,34.5,3.6,-0.21,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,746.8420885,g 700+
7.0,7.0,1,5,47.0,3.5,0.47,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,6,934.210501,g 700+
5.0,4.0,1,4,47.0,3.9,-0.38,P,7,P,95,1,5,58,0,1.0,a Passed 1st time,5,974.210501,g 700+
4.0,4.0,1,5,45.0,3.5,-0.24,P,7,P,94,1,3,52,0,1.0,a Passed 1st time,6,902.631555,g 700+
9.0,9.0,1,4,43.0,3.7,1.07,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,891.052609,g 700+
1.0,1.0,0,4,22.5,3.0,-1.95,F,2,F,95,1,2,63,0,0.0,c Failed,5,497.3684125,c 460-520
5.0,7.0,1,4,44.0,3.6,0.48,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,896.842082,g 700+
8.0,6.0,1,1,41.0,3.0,0.16,P,7,P,95,1,3,53,0,1.0,a Passed 1st time,4,789.473663,g 700+
2.0,1.0,0,1,33.0,3.4,-1.4,P,2,P,96,2,4,60,1,1.0,a Passed 1st time,4,703.157879,g 700+
2.0,3.0,1,3,26.5,3.2,-0.62,F,7,F,94,1,3,55,0,0.0,c Failed,3,580.5263045,e 580-640
10.0,10.0,0,3,42.0,3.5,1.89,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,855.263136,g 700+
6.0,3.0,1,4,45.0,3.8,-0.54,P,2,P,95,1,4,65,0,1.0,a Passed 1st time,5,932.631555,g 700+
4.0,5.0,1,5,46.0,3.5,-0.18,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,918.421028,g 700+
8.0,8.0,1,5,47.0,3.5,0.82,P,2,P,94,1,4,66,0,1.0,a Passed 1st time,6,934.210501,g 700+
10.0,10.0,1,2,32.0,2.9,1.3,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,2,637.3684059999999,e 580-640
7.0,8.0,0,3,41.0,2.9,0.61,P,2,P,94,1,4,43,0,1.0,a Passed 1st time,3,779.473663,g 700+
4.0,3.0,0,3,31.0,3.2,-0.78,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,651.578933,f 640-700
10.0,10.0,0,4,47.0,3.9,1.61,P,7,P,95,1,3,51,0,1.0,a Passed 1st time,5,974.210501,g 700+
8.0,8.0,1,2,32.0,2.6,0.65,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,2,607.368406,e 580-640
2.0,1.0,1,4,45.0,3.6,-1.51,P,2,P,94,1,4,66,0,1.0,a Passed 1st time,5,912.631555,g 700+
9.0,9.0,0,3,42.0,3.2,0.99,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,825.263136,g 700+
4.0,4.0,0,3,26.5,3.3,-0.32,F,7,P,95,1,2,61,0,1.0,b Passed 2nd time,3,590.5263044999999,e 580-640
3.0,4.0,0,4,38.0,3.4,-0.37,P,7,P,94,1,3,46,0,1.0,a Passed 1st time,5,782.105244,g 700+
10.0,10.0,1,3,35.0,3.8,2.0,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,3,774.736825,g 700+
9.0,10.0,0,3,35.0,2.9,1.7,P,2,P,95,2,3,64,1,1.0,a Passed 1st time,3,684.736825,f 640-700
1.0,2.0,1,1,40.0,3.7,-0.96,P,2,P,95,1,3,67,0,1.0,a Passed 1st time,4,843.6841900000001,g 700+
6.0,6.0,0,3,31.5,3.6,0.19,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,699.4736695,f 640-700
6.0,2.0,1,3,33.0,2.8,-0.89,P,2,P,95,1,3,66,0,1.0,a Passed 1st time,3,643.157879,f 640-700
7.0,8.0,0,3,36.0,3.3,0.61,P,7,P,94,1,5,63,0,1.0,a Passed 1st time,3,740.526298,g 700+
