decile1b,decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,dob_yr,zgpa,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp,indxgrp2
5.0,3.0,5.0,1,1,39.0,3.7,-0.16,69,-0.55,1,3,62,0,1.0,a Passed 1st time,4,827.894717,g 700+,8
2.0,4.0,2.0,0,3,26.0,3.6,-1.05,69,-0.52,1,3,62,0,1.0,a Passed 1st time,3,612.631568,e 580-640,4
5.0,4.0,5.0,0,1,37.0,3.4,-0.09,65,-0.37,1,4,58,0,1.0,a Passed 1st time,4,766.3157709999999,g 700+,7
1.0,1.0,1.0,0,4,21.5,2.6,-2.06,68,-2.68,1,3,61,0,0.0,c Failed,5,441.5789395,b 400-460,1
7.0,6.0,7.0,0,1,40.0,3.3,0.33,64,0.1,1,4,57,0,1.0,a Passed 1st time,4,803.68419,g 700+,7
3.0,5.0,4.0,1,3,48.0,2.5,-0.46,69,-0.08,1,5,62,0,1.0,a Passed 1st time,3,849.999974,g 700+,8
9.0,9.0,9.0,0,1,46.0,3.4,0.96,64,0.95,1,4,57,0,1.0,a Passed 1st time,4,908.421028,g 700+,8
10.0,9.0,10.0,0,2,42.0,2.4,2.13,41,1.3,1,3,34,0,1.0,a Passed 1st time,2,745.2631359999999,g 700+,6
3.0,2.0,3.0,0,3,33.0,3.1,-0.57,69,-1.16,1,3,67,0,1.0,a Passed 1st time,3,673.157879,f 640-700,5
5.0,4.0,5.0,1,1,32.0,2.6,-0.04,65,-0.43,1,3,58,0,1.0,b Passed 2nd time,4,607.368406,e 580-640,4
9.0,9.0,9.0,1,1,43.0,3.4,1.29,69,1.25,1,4,62,0,1.0,a Passed 1st time,4,861.052609,g 700+,8
6.0,1.0,6.0,0,4,32.0,3.3,0.1,62,-2.88,2,5,60,1,0.0,c Failed,5,677.3684059999999,f 640-700,5
2.0,4.0,3.0,0,3,32.0,3.2,-0.81,69,-0.42,1,3,67,0,1.0,a Passed 1st time,3,667.368406,f 640-700,5
10.0,9.0,10.0,1,2,37.0,3.3,1.25,65,1.0,1,4,58,0,1.0,a Passed 1st time,2,756.3157709999999,g 700+,6
7.0,8.0,7.0,1,4,32.0,3.8,0.37,68,0.76,1,4,61,0,1.0,a Passed 1st time,5,727.3684059999999,g 700+,6
6.0,4.0,6.0,1,3,36.0,2.9,0.08,68,-0.3,1,4,61,0,0.0,c Failed,3,700.526298,g 700+,6
3.0,2.0,3.0,1,2,28.0,3.0,-0.58,68,-0.91,2,5,61,1,1.0,a Passed 1st time,2,584.210514,e 580-640,4
1.0,1.0,1.0,0,3,36.0,3.4,-1.42,68,-1.43,2,3,61,1,0.0,c Failed,3,750.526298,g 700+,6
9.0,9.0,9.0,1,1,39.0,3.2,1.2,65,1.02,1,2,58,0,1.0,a Passed 1st time,4,777.894717,g 700+,7
10.0,8.0,10.0,1,2,32.0,3.0,1.24,68,0.84,1,4,61,0,1.0,a Passed 1st time,2,647.368406,f 640-700,5
6.0,5.0,6.0,1,4,42.0,3.8,0.25,69,-0.01,1,4,62,0,1.0,a Passed 1st time,5,885.2631359999999,g 700+,8
7.0,7.0,7.0,0,1,31.0,3.4,0.49,69,0.53,1,3,67,0,1.0,a Passed 1st time,4,671.578933,f 640-700,5
4.0,2.0,5.0,1,3,28.0,3.2,-0.23,66,-0.95,1,3,59,0,1.0,a Passed 1st time,3,604.210514,e 580-640,4
10.0,10.0,10.0,1,1,48.0,4.0,1.91,69,2.51,1,4,62,0,1.0,a Passed 1st time,4,999.999974,g 700+,8
6.0,9.0,7.0,0,3,35.0,3.0,0.28,67,0.97,1,4,60,0,1.0,a Passed 1st time,3,694.736825,f 640-700,5
4.0,3.0,4.0,0,3,34.0,3.6,-0.25,69,-0.58,1,3,62,0,1.0,a Passed 1st time,3,738.947352,g 700+,6
2.0,8.0,2.0,0,1,33.5,3.2,-1.03,69,0.63,1,4,62,0,1.0,a Passed 1st time,4,691.0526155,f 640-700,5
3.0,5.0,3.0,1,3,26.0,3.5,-0.58,64,-0.13,1,3,57,0,1.0,a Passed 1st time,3,602.631568,e 580-640,4
5.0,4.0,6.0,1,3,37.0,3.3,0.03,70,-0.37,1,3,63,0,1.0,a Passed 1st time,3,756.3157709999999,g 700+,6
6.0,5.0,6.0,1,1,34.5,3.0,0.21,67,0.0,1,3,65,0,1.0,a Passed 1st time,4,686.8420885,f 640-700,5
1.0,1.0,1.0,0,4,32.5,2.8,-1.61,68,-1.85,2,5,61,1,1.0,a Passed 1st time,5,635.2631425,e 580-640,4
6.0,4.0,6.0,1,1,41.0,3.3,0.24,47,-0.45,1,2,45,0,1.0,a Passed 1st time,4,819.473663,g 700+,7
2.0,3.0,2.0,1,4,46.0,2.6,-0.93,67,-0.6,1,3,60,0,1.0,a Passed 1st time,5,828.421028,g 700+,8
9.0,5.0,9.0,1,3,37.0,2.9,0.94,68,-0.1,1,4,61,0,1.0,a Passed 1st time,3,716.3157709999999,g 700+,6
9.0,9.0,9.0,0,1,40.0,3.2,1.01,65,1.01,1,4,58,0,1.0,a Passed 1st time,4,793.6841900000001,g 700+,7
3.0,2.0,3.0,0,1,35.0,3.4,-0.55,68,-1.09,1,3,61,0,1.0,a Passed 1st time,4,734.736825,g 700+,6
1.0,4.0,1.0,1,4,37.0,2.6,-1.29,66,-0.44,2,3,59,1,1.0,a Passed 1st time,5,686.315771,f 640-700,5
3.0,2.0,3.0,1,3,34.0,2.9,-0.59,67,-1.13,1,2,60,0,1.0,a Passed 1st time,3,668.9473519999999,f 640-700,5
1.0,1.0,2.0,1,3,32.0,3.4,-1.11,68,-1.36,1,4,61,0,1.0,a Passed 1st time,3,687.3684059999999,f 640-700,5
7.0,6.0,7.0,1,1,37.0,3.4,0.48,64,0.21,1,4,57,0,1.0,a Passed 1st time,4,766.3157709999999,g 700+,7
9.0,6.0,9.0,1,6,31.0,1.8,0.95,55,0.09,1,2,53,0,0.0,c Failed,1,511.578933,c 460-520,2
10.0,9.0,10.0,0,2,29.0,3.4,1.42,67,1.04,1,4,61,0,1.0,a Passed 1st time,2,639.9999869999999,e 580-640,4
7.0,4.0,7.0,1,4,38.0,2.8,0.45,57,-0.28,2,4,50,1,1.0,a Passed 1st time,5,722.105244,g 700+,6
6.0,7.0,6.0,1,4,34.0,3.2,0.2,48,0.45,2,1,41,1,1.0,a Passed 1st time,5,698.947352,f 640-700,5
9.0,10.0,9.0,0,3,42.0,3.4,1.17,69,1.43,1,3,62,0,1.0,a Passed 1st time,3,845.2631359999999,g 700+,8
7.0,8.0,7.0,1,1,37.0,3.7,0.56,66,0.61,1,3,59,0,1.0,a Passed 1st time,4,796.315771,g 700+,7
6.0,8.0,6.0,1,2,25.5,3.8,0.17,67,0.64,1,3,65,0,0.0,c Failed,2,624.7368315,e 580-640,4
2.0,7.0,3.0,1,3,38.0,3.2,-0.77,67,0.48,1,3,60,0,1.0,a Passed 1st time,3,762.105244,g 700+,7
9.0,8.0,10.0,1,2,47.0,3.2,1.23,57,0.82,1,3,50,0,1.0,a Passed 1st time,2,904.210501,g 700+,8
8.0,8.0,8.0,1,1,45.0,3.1,0.79,68,0.74,1,4,61,0,1.0,a Passed 1st time,4,862.6315549999999,g 700+,8
9.0,8.0,9.0,0,1,37.0,3.6,0.98,61,0.64,1,3,59,0,1.0,a Passed 1st time,4,786.315771,g 700+,7
10.0,9.0,10.0,1,4,40.5,3.4,1.4,65,1.17,1,3,58,0,1.0,a Passed 1st time,5,821.5789265,g 700+,8
8.0,8.0,8.0,0,5,42.0,3.5,0.93,69,0.57,1,4,62,0,1.0,a Passed 1st time,6,855.263136,g 700+,8
1.0,2.0,2.0,0,1,42.0,3.3,-1.26,49,-0.96,2,2,42,1,1.0,a Passed 1st time,4,835.2631359999999,g 700+,8
6.0,8.0,6.0,1,5,47.0,3.3,0.24,65,0.73,1,3,58,0,1.0,a Passed 1st time,6,914.210501,g 700+,8
9.0,10.0,9.0,0,2,37.0,4.0,0.94,69,1.36,1,4,62,0,1.0,a Passed 1st time,2,826.315771,g 700+,8
3.0,1.0,4.0,0,3,36.0,2.6,-0.52,68,-1.35,1,4,66,0,0.0,c Failed,3,670.526298,f 640-700,5
10.0,10.0,10.0,1,3,38.0,3.0,1.33,69,1.35,1,3,62,0,1.0,a Passed 1st time,3,742.105244,g 700+,6
7.0,7.0,7.0,1,2,33.0,3.0,0.45,68,0.24,1,4,61,0,1.0,a Passed 1st time,2,663.157879,f 640-700,5
7.0,7.0,7.0,1,1,34.5,3.4,0.46,65,0.3,1,3,58,0,1.0,a Passed 1st time,4,726.8420884999999,g 700+,6
9.0,9.0,9.0,1,1,41.0,3.7,1.09,63,1.16,1,3,56,0,1.0,a Passed 1st time,4,859.473663,g 700+,8
1.0,1.0,2.0,0,6,18.3,2.1,-1.15,67,-1.38,1,3,60,0,0.0,c Failed,1,341.0526259,a under 400,0
5.0,6.0,5.0,1,3,36.0,2.5,-0.03,60,0.09,1,3,53,0,1.0,a Passed 1st time,3,660.526298,f 640-700,5
5.0,3.0,5.0,0,4,36.0,3.0,-0.1,64,-0.58,2,3,57,1,0.0,c Failed,5,710.526298,g 700+,6
9.0,9.0,9.0,0,3,46.0,3.2,0.89,59,1.09,2,5,52,1,1.0,a Passed 1st time,3,888.421028,g 700+,8
3.0,2.0,3.0,0,3,35.0,3.4,-0.6,67,-1.2,1,4,60,0,1.0,a Passed 1st time,3,734.736825,g 700+,6
6.0,8.0,6.0,0,3,40.0,3.3,0.23,65,0.64,1,4,58,0,1.0,a Passed 1st time,3,803.68419,g 700+,7
4.0,4.0,5.0,0,5,48.0,3.8,-0.18,69,-0.29,1,4,62,0,1.0,a Passed 1st time,6,979.999974,g 700+,8
6.0,6.0,6.0,1,4,34.0,3.4,0.22,60,0.22,1,4,53,0,1.0,a Passed 1st time,5,718.9473519999999,g 700+,6
3.0,2.0,4.0,1,3,33.0,3.2,-0.48,67,-1.2,1,3,60,0,1.0,a Passed 1st time,3,683.157879,f 640-700,5
4.0,4.0,5.0,0,1,38.0,3.2,-0.16,68,-0.35,1,4,61,0,1.0,a Passed 1st time,4,762.105244,g 700+,7
8.0,3.0,8.0,1,3,39.0,3.1,0.63,67,-0.64,1,3,60,0,0.0,c Failed,3,767.894717,g 700+,7
9.0,8.0,9.0,1,3,36.0,4.0,1.11,69,0.83,1,2,62,0,1.0,a Passed 1st time,3,810.526298,g 700+,7
5.0,5.0,5.0,1,3,36.0,3.4,-0.17,67,-0.12,1,1,60,0,1.0,a Passed 1st time,3,750.526298,g 700+,6
9.0,9.0,9.0,0,4,38.0,3.1,1.19,63,1.27,1,2,56,0,1.0,a Passed 1st time,5,752.105244,g 700+,6
8.0,9.0,8.0,1,1,37.0,2.7,0.82,62,1.03,1,4,55,0,1.0,a Passed 1st time,4,696.315771,f 640-700,5
8.0,8.0,8.0,1,1,43.0,3.0,0.73,56,0.67,1,4,49,0,1.0,a Passed 1st time,4,821.052609,g 700+,8
2.0,1.0,2.0,1,3,32.0,2.9,-0.88,64,-1.66,1,4,57,0,1.0,a Passed 1st time,3,637.3684059999999,e 580-640,4
3.0,4.0,3.0,0,1,38.0,2.8,-0.58,65,-0.52,2,4,58,1,1.0,a Passed 1st time,4,722.105244,g 700+,6
8.0,10.0,8.0,1,3,29.0,3.8,0.82,69,1.47,1,5,62,0,1.0,a Passed 1st time,3,679.9999869999999,f 640-700,5
6.0,7.0,6.0,0,1,35.0,3.3,0.22,68,0.48,1,3,61,0,1.0,a Passed 1st time,4,724.736825,g 700+,6
5.0,4.0,5.0,1,3,30.0,3.2,-0.03,69,-0.38,1,4,62,0,1.0,a Passed 1st time,3,635.78946,e 580-640,4
1.0,1.0,1.0,1,1,28.0,3.4,-2.23,66,-1.36,1,2,59,0,1.0,b Passed 2nd time,4,624.210514,e 580-640,4
3.0,3.0,3.0,0,5,44.0,3.7,-0.66,69,-0.71,1,4,62,0,1.0,a Passed 1st time,6,906.842082,g 700+,8
8.0,8.0,8.0,1,1,41.0,3.1,0.81,64,0.79,1,4,57,0,1.0,a Passed 1st time,4,799.473663,g 700+,7
9.0,9.0,9.0,0,2,33.0,3.3,1.11,68,1.27,1,4,61,0,1.0,a Passed 1st time,2,693.157879,f 640-700,5
10.0,10.0,10.0,1,4,45.0,3.4,1.41,68,1.63,1,3,61,0,1.0,a Passed 1st time,5,892.6315549999999,g 700+,8
2.0,1.0,2.0,1,2,32.5,2.9,-1.04,69,-1.84,1,3,62,0,1.0,b Passed 2nd time,2,645.2631425,f 640-700,5
8.0,9.0,9.0,1,3,33.0,3.3,0.85,68,0.99,1,4,61,0,1.0,a Passed 1st time,3,693.157879,f 640-700,5
7.0,8.0,7.0,1,1,42.0,3.4,0.46,65,0.84,1,4,58,0,1.0,a Passed 1st time,4,845.2631359999999,g 700+,8
2.0,1.0,2.0,0,5,41.0,3.5,-1.08,68,-1.5,1,3,61,0,1.0,a Passed 1st time,6,839.473663,g 700+,8
7.0,5.0,7.0,0,3,36.0,3.1,0.46,56,-0.24,2,3,49,1,1.0,a Passed 1st time,3,720.526298,g 700+,6
6.0,6.0,6.0,0,4,40.0,3.4,0.17,68,0.23,1,4,66,0,1.0,a Passed 1st time,5,813.68419,g 700+,7
2.0,3.0,2.0,0,3,35.0,3.0,-0.88,68,-0.6,1,4,61,0,1.0,a Passed 1st time,3,694.736825,f 640-700,5
9.0,8.0,9.0,0,4,40.0,3.4,0.91,69,0.65,2,4,62,1,1.0,a Passed 1st time,5,813.68419,g 700+,7
1.0,2.0,2.0,1,1,35.5,3.8,-1.14,69,-1.26,1,4,62,0,1.0,a Passed 1st time,4,782.6315615,g 700+,7
6.0,8.0,6.0,0,4,38.0,3.8,0.11,70,0.81,1,4,63,0,1.0,a Passed 1st time,5,822.105244,g 700+,8
7.0,8.0,7.0,0,4,37.0,3.6,0.5,69,0.86,1,3,62,0,1.0,a Passed 1st time,5,786.315771,g 700+,7
1.0,1.0,1.0,0,5,39.0,3.5,-1.44,69,-1.72,1,4,62,0,1.0,a Passed 1st time,6,807.8947169999999,g 700+,7
7.0,9.0,8.0,0,4,35.0,3.8,0.56,69,1.1,1,3,62,0,1.0,a Passed 1st time,5,774.736825,g 700+,7
8.0,9.0,8.0,1,1,43.0,3.3,0.84,68,1.17,1,4,66,0,1.0,a Passed 1st time,4,851.052609,g 700+,8
4.0,6.0,4.0,0,3,32.0,3.0,-0.42,62,0.0,2,4,55,1,1.0,b Passed 2nd time,3,647.368406,f 640-700,5
2.0,6.0,3.0,1,4,40.0,3.0,-0.79,67,0.21,2,3,60,1,1.0,a Passed 1st time,5,773.68419,g 700+,7
5.0,7.0,5.0,1,4,34.5,3.2,-0.12,68,0.29,1,4,61,0,1.0,a Passed 1st time,5,706.8420885,g 700+,6
4.0,1.0,4.0,0,2,32.0,3.3,-0.39,68,-1.37,1,4,61,0,1.0,b Passed 2nd time,2,677.3684059999999,f 640-700,5
10.0,9.0,10.0,0,4,47.0,3.5,1.88,65,1.29,1,2,58,0,1.0,a Passed 1st time,5,934.210501,g 700+,8
6.0,7.0,7.0,1,2,27.0,3.3,0.24,69,0.42,1,4,62,0,1.0,a Passed 1st time,2,598.421041,e 580-640,4
1.0,1.0,1.0,1,3,34.0,2.9,-1.77,69,-2.14,1,4,62,0,1.0,a Passed 1st time,3,668.9473519999999,f 640-700,5
8.0,9.0,8.0,1,4,45.0,3.8,0.83,68,1.24,1,4,61,0,1.0,a Passed 1st time,5,932.631555,g 700+,8
6.0,6.0,6.0,0,1,42.0,3.0,0.17,54,0.19,1,4,47,0,1.0,a Passed 1st time,4,805.263136,g 700+,7
3.0,3.0,3.0,0,3,33.7,3.1,-0.55,61,-0.84,1,4,59,0,1.0,a Passed 1st time,3,684.2105101000001,f 640-700,5
4.0,5.0,4.0,0,3,33.5,3.0,-0.34,64,-0.18,1,3,57,0,1.0,a Passed 1st time,3,671.0526155,f 640-700,5
9.0,9.0,9.0,1,4,46.0,3.3,1.22,69,1.08,1,4,62,0,1.0,a Passed 1st time,5,898.421028,g 700+,8
6.0,7.0,6.0,0,1,43.5,2.4,0.13,65,0.49,1,4,58,0,0.0,c Failed,4,768.9473455,g 700+,7
9.0,10.0,9.0,0,3,42.0,2.7,1.07,66,1.34,1,3,59,0,1.0,a Passed 1st time,3,775.263136,g 700+,7
6.0,5.0,7.0,1,4,44.0,3.7,0.27,69,0.02,1,2,62,0,1.0,a Passed 1st time,5,906.842082,g 700+,8
8.0,10.0,8.0,0,3,42.0,1.7,0.57,66,1.47,2,4,59,1,1.0,a Passed 1st time,3,675.2631359999999,f 640-700,5
2.0,5.0,2.0,0,1,37.0,2.9,-0.9,69,-0.2,1,2,62,0,1.0,a Passed 1st time,4,716.3157709999999,g 700+,6
1.0,1.0,1.0,1,1,29.0,2.8,-1.89,69,-2.17,1,3,62,0,0.0,c Failed,4,579.9999869999999,d 520-580,3
4.0,5.0,4.0,1,1,44.0,3.1,-0.24,63,-0.08,1,3,56,0,1.0,a Passed 1st time,4,846.842082,g 700+,8
4.0,4.0,5.0,0,3,33.0,3.3,-0.19,62,-0.49,1,3,55,0,1.0,b Passed 2nd time,3,693.157879,f 640-700,5
10.0,10.0,10.0,1,2,33.0,3.6,1.52,70,1.38,1,4,63,0,1.0,a Passed 1st time,2,723.157879,g 700+,6
9.0,6.0,9.0,0,4,43.0,3.3,0.92,69,0.11,1,5,62,0,1.0,a Passed 1st time,5,851.052609,g 700+,8
2.0,2.0,2.0,1,2,35.0,3.0,-0.92,69,-1.08,1,4,67,0,1.0,a Passed 1st time,2,694.736825,f 640-700,5
7.0,6.0,7.0,0,1,33.0,3.1,0.43,56,0.15,1,4,54,0,1.0,a Passed 1st time,4,673.157879,f 640-700,5
5.0,3.0,5.0,0,4,46.0,2.3,-0.2,66,-0.75,1,3,59,0,1.0,a Passed 1st time,5,798.421028,g 700+,7
7.0,7.0,7.0,0,3,35.0,3.3,0.49,69,0.32,1,4,62,0,1.0,a Passed 1st time,3,724.736825,g 700+,6
9.0,9.0,9.0,1,3,37.0,3.4,0.95,60,1.27,1,3,53,0,1.0,a Passed 1st time,3,766.3157709999999,g 700+,7
3.0,6.0,3.0,1,1,39.0,3.6,-0.57,68,0.07,1,4,61,0,1.0,a Passed 1st time,4,817.894717,g 700+,7
10.0,10.0,10.0,1,3,36.0,3.4,1.34,61,1.49,2,4,54,1,1.0,a Passed 1st time,3,750.526298,g 700+,6
10.0,10.0,10.0,0,1,45.0,3.5,1.62,68,1.62,1,5,61,0,1.0,a Passed 1st time,4,902.631555,g 700+,8
9.0,9.0,9.0,0,4,39.5,4.0,0.9,68,1.05,1,5,61,0,1.0,a Passed 1st time,5,865.7894535,g 700+,8
3.0,1.0,3.0,1,3,35.0,2.9,-0.52,67,-1.5,1,4,65,0,1.0,a Passed 1st time,3,684.736825,f 640-700,5
4.0,3.0,4.0,1,3,40.0,3.4,-0.32,69,-0.85,1,4,67,0,1.0,a Passed 1st time,3,813.68419,g 700+,7
6.0,6.0,6.0,0,1,38.0,3.3,0.18,68,0.23,1,3,61,0,1.0,a Passed 1st time,4,772.105244,g 700+,7
3.0,5.0,4.0,0,1,30.7,3.6,-0.46,68,-0.17,1,3,66,0,1.0,a Passed 1st time,4,686.8420911,f 640-700,5
10.0,10.0,10.0,0,3,42.0,3.9,1.75,69,1.82,1,3,62,0,1.0,a Passed 1st time,3,895.2631359999999,g 700+,8
7.0,5.0,7.0,0,6,33.0,3.3,0.4,48,-0.21,2,5,41,1,1.0,a Passed 1st time,1,693.157879,f 640-700,5
3.0,4.0,3.0,0,4,33.0,3.3,-0.53,61,-0.27,2,3,54,1,1.0,a Passed 1st time,5,693.157879,f 640-700,5
1.0,1.0,1.0,0,1,34.0,2.3,-1.65,66,-1.67,1,4,59,0,1.0,a Passed 1st time,4,608.9473519999999,e 580-640,4
10.0,10.0,10.0,1,5,42.0,3.7,2.2,60,2.6,1,2,53,0,1.0,a Passed 1st time,6,875.263136,g 700+,8
6.0,7.0,6.0,0,1,33.0,3.8,0.27,70,0.35,1,4,63,0,1.0,a Passed 1st time,4,743.157879,g 700+,6
1.0,1.0,1.0,0,1,24.0,2.5,-1.28,65,-1.91,1,4,58,0,1.0,a Passed 1st time,4,471.052622,c 460-520,2
10.0,10.0,10.0,1,3,44.0,3.0,1.41,63,1.54,1,5,56,0,1.0,a Passed 1st time,3,836.842082,g 700+,8
8.0,7.0,8.0,0,3,38.0,3.2,0.73,69,0.28,1,4,62,0,1.0,a Passed 1st time,3,762.105244,g 700+,7
4.0,3.0,4.0,1,4,44.0,3.5,-0.45,68,-0.59,1,4,61,0,1.0,a Passed 1st time,5,886.842082,g 700+,8
7.0,10.0,7.0,0,3,33.0,2.8,0.31,61,1.53,1,2,54,0,1.0,a Passed 1st time,3,643.157879,f 640-700,5
7.0,4.0,7.0,1,3,38.0,3.0,0.51,61,-0.49,1,4,54,0,1.0,a Passed 1st time,3,742.105244,g 700+,6
1.0,1.0,1.0,0,3,27.0,2.7,-1.83,67,-1.92,1,3,60,0,1.0,b Passed 2nd time,3,538.4210410000001,d 520-580,3
8.0,6.0,8.0,1,4,48.0,2.8,0.62,67,0.24,1,4,60,0,1.0,a Passed 1st time,5,879.999974,g 700+,8
6.0,6.0,6.0,1,3,32.5,2.8,0.16,67,0.07,1,3,60,0,1.0,a Passed 1st time,3,635.2631425,e 580-640,4
6.0,4.0,6.0,1,3,36.0,3.1,0.18,68,-0.43,1,4,61,0,1.0,a Passed 1st time,3,720.526298,g 700+,6
1.0,1.0,1.0,1,5,33.0,3.3,-1.36,67,-1.6,1,3,60,0,1.0,a Passed 1st time,6,693.157879,f 640-700,5
4.0,4.0,4.0,0,4,45.0,3.0,-0.26,69,-0.34,1,5,62,0,1.0,a Passed 1st time,5,852.6315549999999,g 700+,8
7.0,8.0,8.0,0,3,44.0,3.4,0.54,69,0.61,1,3,62,0,1.0,a Passed 1st time,3,876.842082,g 700+,8
10.0,10.0,10.0,0,4,37.0,3.5,2.29,69,1.47,1,4,62,0,1.0,a Passed 1st time,5,776.315771,g 700+,7
7.0,8.0,7.0,1,2,35.0,2.6,0.28,67,0.76,1,4,60,0,1.0,a Passed 1st time,2,654.736825,f 640-700,5
1.0,2.0,1.0,1,1,23.5,3.4,-1.28,68,-1.25,1,3,61,0,1.0,a Passed 1st time,4,553.1578855,d 520-580,3
9.0,9.0,9.0,1,1,40.0,2.8,0.93,67,1.13,2,4,60,1,1.0,a Passed 1st time,4,753.68419,g 700+,6
9.0,8.0,10.0,0,2,35.0,3.2,1.23,67,0.72,1,2,60,0,1.0,a Passed 1st time,2,714.736825,g 700+,6
7.0,4.0,7.0,1,1,42.0,3.0,0.36,68,-0.35,1,4,61,0,1.0,a Passed 1st time,4,805.263136,g 700+,7
2.0,4.0,3.0,1,4,47.0,4.0,-0.8,68,-0.5,1,4,61,0,1.0,a Passed 1st time,5,984.210501,g 700+,8
7.0,5.0,7.0,1,3,39.0,3.3,0.35,66,-0.15,1,3,59,0,1.0,a Passed 1st time,3,787.8947169999999,g 700+,7
9.0,8.0,9.0,0,1,36.0,3.2,1.02,68,0.57,1,4,61,0,1.0,a Passed 1st time,4,730.526298,g 700+,6
4.0,4.0,4.0,1,3,38.0,2.6,-0.36,62,-0.44,1,3,55,0,1.0,a Passed 1st time,3,702.105244,g 700+,6
5.0,5.0,5.0,0,4,37.0,3.9,-0.14,70,-0.15,1,4,63,0,1.0,a Passed 1st time,5,816.3157709999999,g 700+,7
6.0,8.0,6.0,1,2,28.0,3.0,0.13,69,0.56,1,4,62,0,1.0,b Passed 2nd time,2,584.210514,e 580-640,4
2.0,3.0,2.0,0,1,36.0,3.5,-0.84,67,-0.82,1,2,60,0,1.0,a Passed 1st time,4,760.526298,g 700+,7
5.0,7.0,6.0,1,1,38.0,3.8,0.07,69,0.51,1,3,67,0,1.0,a Passed 1st time,4,822.105244,g 700+,8
2.0,3.0,2.0,0,3,35.0,2.6,-0.85,65,-0.72,1,4,58,0,1.0,a Passed 1st time,3,654.736825,f 640-700,5
2.0,5.0,3.0,1,3,36.0,3.2,-0.7,69,-0.08,1,5,62,0,1.0,a Passed 1st time,3,730.526298,g 700+,6
4.0,6.0,5.0,1,3,43.0,3.1,-0.18,46,0.21,1,3,39,0,1.0,a Passed 1st time,3,831.052609,g 700+,8
8.0,10.0,8.0,1,4,40.0,3.2,0.86,56,1.43,1,4,49,0,1.0,a Passed 1st time,5,793.6841900000001,g 700+,7
4.0,4.0,4.0,1,1,36.0,3.4,-0.36,69,-0.27,1,4,62,0,1.0,a Passed 1st time,4,750.526298,g 700+,6
2.0,3.0,2.0,1,4,37.7,3.3,-0.92,67,-0.55,1,4,60,0,1.0,b Passed 2nd time,5,767.3684021,g 700+,7
5.0,4.0,5.0,0,4,31.0,2.4,-0.19,65,-0.45,2,3,58,1,0.0,c Failed,5,571.578933,d 520-580,3
3.0,2.0,4.0,1,3,37.0,2.4,-0.44,68,-1.0,1,4,61,0,0.0,c Failed,3,666.3157709999999,f 640-700,5
8.0,9.0,8.0,0,3,39.0,3.2,0.58,68,0.91,1,3,61,0,1.0,a Passed 1st time,3,777.894717,g 700+,7
2.0,2.0,2.0,1,3,35.0,2.9,-1.1,68,-1.2,1,4,61,0,1.0,a Passed 1st time,3,684.736825,f 640-700,5
10.0,10.0,10.0,1,3,28.0,3.3,1.43,68,1.57,1,4,61,0,1.0,a Passed 1st time,3,614.210514,e 580-640,4
7.0,8.0,7.0,1,1,45.0,3.6,0.55,69,0.59,1,4,62,0,1.0,a Passed 1st time,4,912.631555,g 700+,8
5.0,6.0,5.0,1,1,37.5,3.1,-0.01,67,0.15,1,3,60,0,1.0,a Passed 1st time,4,744.2105075000001,g 700+,6
8.0,8.0,8.0,1,1,37.0,2.6,0.8,67,0.61,1,4,60,0,1.0,a Passed 1st time,4,686.315771,f 640-700,5
2.0,2.0,3.0,1,2,43.0,3.2,-0.84,59,-0.93,1,1,52,0,0.0,c Failed,2,841.052609,g 700+,8
8.0,7.0,8.0,0,4,32.5,3.4,0.86,66,0.34,2,4,59,1,1.0,a Passed 1st time,5,695.2631425,f 640-700,5
9.0,8.0,9.0,1,1,41.0,2.7,0.97,66,0.61,1,4,59,0,1.0,a Passed 1st time,4,759.473663,g 700+,6
3.0,2.0,3.0,0,1,40.0,3.1,-0.71,69,-1.21,1,4,62,0,1.0,a Passed 1st time,4,783.6841900000001,g 700+,7
6.0,6.0,6.0,1,5,45.0,3.8,0.11,67,0.19,1,5,60,0,1.0,a Passed 1st time,6,932.631555,g 700+,8
3.0,6.0,4.0,0,4,44.0,3.5,-0.48,63,0.06,1,3,56,0,1.0,a Passed 1st time,5,886.842082,g 700+,8
8.0,9.0,8.0,0,3,40.0,2.7,0.75,67,0.9,1,4,60,0,1.0,a Passed 1st time,3,743.6841900000001,g 700+,6
5.0,3.0,5.0,1,4,42.0,3.2,-0.18,66,-0.67,1,4,59,0,1.0,a Passed 1st time,5,825.263136,g 700+,8
7.0,8.0,8.0,0,3,39.0,3.6,0.52,70,0.58,1,3,63,0,1.0,a Passed 1st time,3,817.894717,g 700+,7
7.0,7.0,7.0,1,4,35.0,3.0,0.52,69,0.42,1,3,62,0,1.0,a Passed 1st time,5,694.736825,f 640-700,5
3.0,7.0,3.0,0,3,39.0,3.3,-0.64,69,0.32,1,3,62,0,1.0,a Passed 1st time,3,787.8947169999999,g 700+,7
6.0,6.0,6.0,1,4,42.0,2.9,0.24,66,0.03,1,3,59,0,1.0,a Passed 1st time,5,795.2631359999999,g 700+,7
4.0,6.0,5.0,0,2,36.0,2.9,-0.3,67,0.13,1,5,60,0,1.0,a Passed 1st time,2,700.526298,g 700+,6
