sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
0,21,2,0,0,0,0,0,0,302,1
1,35,0,1,0,0,0,1,1,38,0
0,37,0,1,0,0,0,0,0,52,0
1,33,0,0,0,0,0,2,0,136,0
1,51,1,1,0,0,0,4,0,388,0
0,39,0,1,0,0,0,3,0,286,0
0,35,0,0,0,0,0,5,1,382,1
0,40,0,0,0,0,0,3,0,149,0
0,32,0,0,0,0,0,17,0,282,1
0,32,0,1,0,0,0,3,0,250,1
0,37,0,0,0,0,0,0,1,38,0
0,32,0,0,0,0,0,10,0,154,1
0,47,1,1,0,0,0,5,1,380,1
1,23,2,1,0,0,0,0,1,233,0
0,63,1,1,0,0,0,10,0,74,1
0,38,0,0,0,1,0,16,0,244,1
0,32,0,0,0,0,0,6,1,38,1
0,31,0,0,0,0,0,4,0,340,1
0,23,2,0,0,0,0,0,0,105,0
0,38,0,0,0,0,0,1,1,213,0
1,47,1,1,0,0,0,0,1,38,0
0,33,0,1,0,0,0,1,0,388,1
0,22,2,1,0,0,0,1,0,162,0
0,40,0,1,0,0,0,0,1,38,1
0,36,0,0,10,0,0,14,0,52,1
1,65,1,1,0,0,0,0,1,92,0
1,22,2,0,0,0,0,0,1,38,0
0,34,0,0,0,0,0,0,1,91,0
1,38,0,0,0,0,0,0,0,154,0
1,26,0,1,0,0,0,4,0,265,1
0,20,2,0,0,0,0,0,1,38,1
0,49,1,0,0,0,0,0,0,302,0
0,52,1,1,0,0,0,2,0,166,1
0,25,0,0,0,0,0,2,1,38,1
0,34,0,0,0,0,0,5,0,2,0
0,33,0,0,0,0,0,1,1,38,1
0,21,2,0,0,1,2,1,0,65,0
0,46,1,0,0,0,0,9,0,219,0
0,57,1,1,0,0,0,1,1,92,0
0,22,2,0,0,0,1,2,0,282,1
1,48,1,1,0,0,0,1,1,123,1
0,40,0,0,0,0,0,21,0,148,0
1,30,0,0,0,0,0,1,0,388,0
0,21,2,1,0,1,0,4,1,38,1
1,39,0,0,0,2,0,22,0,282,1
1,33,0,1,0,0,0,0,1,253,1
0,24,2,0,0,0,0,0,0,13,0
0,43,0,0,0,0,0,0,0,72,1
1,45,1,1,0,0,0,0,1,38,0
0,51,1,0,0,0,0,3,0,95,0
0,31,0,0,0,0,0,9,1,38,1
0,27,0,1,0,0,0,0,1,38,0
0,32,0,0,0,0,0,1,0,388,0
0,49,1,1,0,0,0,0,1,92,0
0,29,0,0,0,0,0,2,0,166,0
0,23,2,0,0,1,0,2,0,19,1
0,30,0,0,0,0,0,6,1,38,0
0,30,0,1,0,0,0,0,1,92,0
0,34,0,0,0,0,0,13,0,265,1
0,33,0,0,0,0,0,4,0,154,0
0,28,0,0,0,0,0,1,1,38,0
0,29,0,0,0,0,0,1,0,333,0
0,38,0,1,0,0,0,0,1,90,0
0,37,0,1,0,0,0,0,0,149,0
1,33,0,1,0,0,0,0,1,92,1
0,30,0,0,0,0,0,0,0,3,0
0,51,1,0,1,0,1,19,0,155,0
0,65,1,0,0,0,0,7,1,253,0
1,32,0,0,0,0,0,1,1,38,0
0,38,0,1,0,0,0,5,0,166,1
0,35,0,0,0,0,0,1,0,226,0
0,57,1,1,0,0,0,1,0,7,0
0,26,0,1,0,0,0,1,0,388,0
1,36,0,0,2,0,0,4,1,38,1
1,33,0,0,0,0,0,2,0,222,1
0,35,0,1,0,0,0,3,0,282,1
0,33,0,0,0,0,0,0,0,162,0
0,47,1,1,0,0,0,0,1,38,0
1,53,1,0,0,0,0,0,1,38,0
0,35,0,1,0,0,0,1,1,26,1
1,36,0,0,0,0,0,1,0,282,1
1,25,0,1,0,0,0,0,1,38,0
0,52,1,0,0,0,0,10,0,150,0
0,51,1,1,0,0,0,6,0,282,1
0,24,2,0,0,0,4,8,0,162,1
0,32,0,1,0,0,0,0,0,261,1
0,43,0,0,0,0,0,8,0,155,1
0,45,1,0,1,0,1,20,1,388,0
0,42,0,0,0,0,0,10,1,122,1
0,22,2,0,0,0,0,1,0,166,1
0,49,1,0,0,0,0,4,0,282,0
0,42,0,0,0,0,0,0,0,274,1
0,40,0,1,0,0,0,0,1,216,1
0,25,0,0,0,1,0,2,0,13,1
0,25,0,1,0,0,0,0,1,380,1
0,23,2,0,0,0,0,0,0,149,0
0,21,2,1,0,0,0,2,0,154,1
0,31,0,1,0,0,0,3,1,38,0
1,28,0,0,0,0,0,0,1,38,0
0,24,2,0,0,0,0,11,0,166,1
0,45,1,1,0,0,0,0,0,30,0
0,23,2,0,0,0,0,2,1,38,1
0,39,0,0,0,0,0,7,0,19,1
0,24,2,0,0,1,0,1,0,166,0
0,46,1,1,0,0,0,1,0,388,0
0,47,1,1,0,0,0,3,0,302,0
0,22,2,0,0,0,1,1,1,253,1
1,34,0,1,0,0,0,0,1,38,0
0,33,0,1,0,0,0,0,1,123,1
0,29,0,0,0,0,1,16,0,158,1
0,34,0,0,0,0,0,3,1,38,0
0,29,0,0,0,0,0,0,1,38,0
1,25,0,1,0,0,0,2,1,366,1
0,34,0,1,0,0,0,16,0,149,1
1,55,1,0,0,0,0,1,0,219,0
0,27,0,0,0,0,0,0,0,19,1
0,26,0,0,0,0,0,0,1,388,0
0,39,0,0,2,2,1,19,0,124,1
0,24,2,0,0,0,0,1,0,283,0
0,29,0,1,0,0,0,0,1,38,0
0,50,1,0,0,0,0,13,0,166,1
0,25,0,0,0,0,0,2,0,166,1
0,31,0,0,0,0,0,4,0,388,1
0,31,0,0,0,0,0,0,1,38,0
0,26,0,1,1,0,0,2,0,281,0
0,54,1,1,0,0,0,2,0,388,0
0,33,0,0,0,0,0,14,0,282,1
0,22,2,0,0,0,0,0,1,38,1
0,35,0,0,0,1,0,8,0,124,0
1,30,0,0,0,0,0,4,0,388,1
0,25,0,0,0,0,0,0,0,154,0
0,25,0,0,0,0,0,0,0,101,0
0,44,0,0,0,0,0,0,0,275,1
1,29,0,1,0,0,0,2,0,378,1
0,46,1,1,0,0,0,2,0,388,1
0,53,1,1,0,0,0,0,1,38,0
0,24,2,0,0,0,0,2,0,124,1
1,52,1,0,0,0,0,2,0,282,1
0,27,0,0,0,0,0,0,1,38,1
0,41,0,1,0,0,0,0,0,149,0
1,21,2,0,0,0,0,0,0,166,1
0,24,2,1,0,0,0,1,0,266,0
0,23,2,1,0,0,0,0,1,38,0
0,42,0,0,0,0,0,0,0,124,0
0,24,2,0,5,0,0,5,0,52,1
0,26,0,0,0,0,0,4,0,162,1
0,50,1,1,0,0,0,9,0,58,1
1,32,0,0,0,0,0,3,1,44,0
0,40,0,0,0,0,0,13,0,388,0
0,27,0,0,0,0,0,2,0,180,0
0,23,2,1,0,0,0,0,0,265,1
0,37,0,0,0,0,0,22,1,388,1
0,32,0,0,0,0,0,1,1,90,1
0,52,1,1,0,0,0,4,1,383,1
0,29,0,1,0,0,0,2,0,149,0
0,49,1,0,0,0,0,0,1,234,0
0,50,1,1,0,0,0,0,0,186,0
0,26,0,1,0,0,0,2,0,2,1
1,34,0,1,0,0,0,0,0,237,1
1,28,0,1,0,0,0,1,0,388,0
0,30,0,0,0,0,0,0,0,154,1
0,24,2,0,0,0,0,3,0,52,1
0,25,0,0,0,0,0,0,1,38,1
0,25,0,0,0,0,0,4,1,38,1
0,45,1,1,0,0,0,2,0,282,0
0,26,0,1,0,0,0,1,0,237,1
0,37,0,0,0,0,0,2,0,189,0
0,24,2,0,0,0,0,0,1,38,0
0,40,0,1,0,0,0,2,1,388,0
1,33,0,0,0,0,0,0,0,3,0
0,53,1,0,0,0,0,18,0,388,0
0,55,1,0,0,0,0,0,1,380,0
0,30,0,0,0,0,0,6,0,12,1
0,21,2,0,0,0,0,1,0,388,1
0,55,1,1,0,0,0,0,1,38,0
0,22,2,1,0,0,0,1,0,388,1
1,23,2,0,0,0,0,1,0,388,0
0,57,1,1,0,0,0,9,0,282,1
0,33,0,1,0,0,0,0,1,64,1
0,32,0,1,0,0,0,2,0,13,0
0,47,1,1,0,0,0,3,0,388,0
0,51,1,1,0,0,0,6,1,380,1
0,22,2,0,0,1,0,1,0,55,0
0,47,1,1,0,0,0,2,0,98,0
0,28,0,1,0,0,0,1,0,282,1
0,28,0,0,0,0,0,5,0,166,0
1,44,0,1,0,0,0,1,1,38,1
0,25,0,0,0,0,0,0,0,149,1
0,34,0,0,0,0,0,4,1,38,0
0,65,1,1,0,0,0,0,1,92,0
0,33,0,1,0,0,0,5,0,124,1
1,23,2,1,0,0,0,0,1,38,0
1,44,0,1,0,0,0,0,1,38,0
0,24,2,0,0,0,0,1,1,38,0
0,51,1,1,0,0,0,1,1,38,0
1,21,2,0,0,0,0,0,0,44,1
0,39,0,1,0,0,0,6,0,388,0
0,29,0,0,0,0,0,29,0,226,1
0,24,2,1,0,0,0,1,0,12,0
1,23,2,0,0,0,0,0,0,261,1
0,31,0,0,0,0,2,11,0,237,1
1,35,0,0,0,0,0,0,1,217,0
0,30,0,0,0,0,0,0,0,166,0
1,39,0,0,0,0,0,4,0,12,0
0,51,1,1,0,0,0,0,1,123,0
0,22,2,1,0,0,1,1,0,388,0
0,29,0,1,0,0,0,2,0,388,0
0,32,0,1,0,0,0,6,0,33,1
0,33,0,1,0,0,0,3,1,38,1
0,58,1,1,0,0,0,5,0,166,1
0,54,1,0,0,0,0,0,0,11,0
0,33,0,0,0,0,0,2,0,311,1
0,48,1,0,0,0,0,10,0,166,0
0,23,2,0,0,0,0,0,1,38,0
0,23,2,1,0,0,0,2,0,166,1
0,47,1,0,0,0,0,1,1,38,0
0,21,2,0,0,0,0,0,0,166,0
0,29,0,0,0,0,0,0,1,38,1
0,48,1,1,0,0,0,2,0,388,0
0,37,0,1,0,0,0,4,1,38,1
0,50,1,1,0,0,0,3,0,149,0
0,19,2,0,0,0,0,3,0,53,1
0,49,1,0,2,0,0,13,0,124,0
0,58,1,1,0,0,0,2,0,302,0
0,31,0,0,0,0,0,6,0,282,0
0,23,2,0,0,0,2,1,1,38,0
1,23,2,0,0,0,0,0,0,12,1
0,31,0,1,0,0,0,17,0,290,1
0,33,0,0,0,0,0,0,0,388,1
0,57,1,1,0,0,0,6,0,166,0
1,31,0,1,0,0,0,0,1,38,0
0,57,1,0,0,0,0,19,0,282,0
0,57,1,1,0,0,0,12,1,88,0
0,29,0,0,0,0,0,6,1,38,1
0,30,0,0,0,0,0,0,1,38,1
0,45,1,0,0,0,0,11,0,150,0
0,42,0,1,0,0,0,0,0,340,0
0,48,1,0,0,0,0,7,0,65,0
0,29,0,0,0,2,0,12,0,340,1
1,28,0,1,0,0,0,0,0,124,0
0,25,0,0,0,0,0,1,1,38,1
1,34,0,1,0,0,0,3,1,38,0
0,27,0,0,0,0,0,0,0,340,0
0,39,0,0,0,0,0,4,0,8,0
0,27,0,0,0,0,0,4,0,388,1
0,30,0,1,0,0,1,7,0,98,1
0,31,0,0,3,0,1,15,1,38,1
0,20,2,0,0,0,1,1,1,19,1
0,26,0,1,0,0,0,2,0,12,1
0,34,0,1,0,0,0,0,0,159,1
0,27,0,1,0,0,0,0,1,38,0
0,29,0,0,0,0,0,4,0,154,0
0,27,0,0,0,0,0,7,0,124,0
1,24,2,1,0,0,0,0,0,378,0
0,29,0,0,0,0,0,0,0,124,1
0,20,2,1,0,0,0,0,0,67,0
1,23,2,1,0,0,0,0,0,282,0
1,48,1,0,0,0,0,0,1,92,0
0,34,0,0,0,0,0,0,1,123,1
0,46,1,0,0,0,0,1,1,38,1
1,41,0,1,0,0,0,3,0,124,0
0,26,0,0,0,0,0,3,0,102,1
0,37,0,0,0,0,0,11,0,154,1
1,22,2,1,0,0,0,2,0,388,0
0,32,0,0,0,0,0,7,0,154,0
0,44,0,0,0,0,0,0,1,91,0
0,60,1,0,0,0,0,3,1,88,0
0,49,1,1,0,0,0,0,0,282,0
0,30,0,0,0,0,0,10,1,38,1
0,52,1,1,0,0,0,0,0,197,0
0,34,0,0,0,0,0,0,0,243,0
0,55,1,0,0,0,0,5,0,150,1
0,33,0,0,0,0,0,0,1,303,0
0,22,2,0,0,0,0,0,0,281,1
1,27,0,0,0,0,0,0,1,26,0
0,20,2,0,0,0,2,0,0,378,1
0,33,0,1,0,0,0,0,0,48,0
0,26,0,0,0,0,0,0,1,38,0
0,29,0,0,0,0,0,0,1,96,0
0,32,0,0,0,0,0,1,1,123,0
0,37,0,1,0,0,0,4,1,38,0
0,31,0,0,0,0,0,15,0,388,0
0,29,0,0,0,0,0,6,0,124,1
0,31,0,0,0,0,0,6,0,388,0
1,36,0,1,0,0,0,2,0,7,0
1,37,0,0,0,0,0,1,0,60,0
0,34,0,1,0,0,0,5,1,216,1
0,20,2,1,0,0,0,1,1,26,1
0,24,2,1,0,0,2,8,0,155,1
0,29,0,0,0,1,0,8,1,38,1
1,45,1,0,0,0,0,1,0,124,0
0,34,0,1,0,0,0,2,0,388,1
0,70,1,0,0,0,0,0,1,123,0
0,23,2,0,1,0,0,4,0,388,0
0,27,0,1,0,0,0,5,1,122,0
0,44,0,1,0,0,0,6,0,166,1
0,26,0,0,0,0,0,0,1,38,0
1,23,2,1,0,0,0,2,1,38,0
0,27,0,0,0,0,0,3,0,388,1
1,46,1,1,0,0,0,1,0,147,0
1,27,0,0,1,0,0,1,0,388,0
0,45,1,1,0,0,0,7,0,148,0
0,42,0,0,0,0,0,1,1,388,0
1,24,2,1,0,1,0,3,1,38,1
0,20,2,0,1,1,1,2,0,388,1
0,49,1,1,0,0,0,3,0,282,0
0,29,0,0,0,0,0,0,0,65,0
1,52,1,1,0,0,0,1,0,44,0
0,37,0,0,0,0,0,4,1,38,1
0,26,0,0,0,0,0,1,1,38,0
0,53,1,0,0,0,0,15,0,154,1
0,47,1,0,0,0,0,1,0,388,0
0,38,0,0,0,0,0,0,1,129,1
0,25,0,0,0,0,0,1,0,282,0
0,21,2,0,1,0,0,1,0,52,1
0,48,1,0,0,0,0,0,1,38,0
1,24,2,0,0,0,0,0,0,378,0
0,22,2,0,0,0,0,0,0,55,1
0,38,0,1,0,0,0,2,1,38,0
0,23,2,0,0,0,0,0,0,149,1
0,54,1,0,0,0,0,2,1,38,0
0,24,2,0,0,0,0,1,0,388,0
1,44,0,1,0,0,0,0,1,118,1
0,64,1,1,0,0,0,0,1,213,0
0,38,0,1,0,0,0,5,1,156,1
1,45,1,0,0,0,0,0,1,38,0
0,49,1,0,0,0,0,1,0,166,0
0,33,0,0,0,0,0,0,1,38,0
0,44,0,0,0,0,0,2,0,184,0
0,51,1,0,0,0,0,3,0,388,0
0,50,1,0,0,0,0,0,0,282,0
0,33,0,1,0,2,0,2,1,380,0
1,54,1,1,0,0,0,0,1,38,0
0,28,0,0,0,0,0,3,0,281,1
0,42,0,0,0,0,0,17,1,388,1
0,34,0,1,0,0,0,3,0,124,0
0,38,0,1,0,0,0,2,0,74,1
0,21,2,0,0,0,0,1,0,46,1
0,33,0,0,0,0,0,5,0,154,0
0,32,0,0,0,0,1,9,1,388,1
0,45,1,1,0,0,0,1,1,38,0
0,30,0,1,0,0,0,1,0,274,1
1,29,0,0,0,0,0,0,0,3,0
1,51,1,1,0,0,0,0,1,38,1
1,28,0,0,0,0,0,0,0,12,0
0,27,0,1,0,0,0,1,0,281,0
0,28,0,0,0,0,0,16,0,274,1
1,30,0,0,0,0,0,0,0,169,0
0,32,0,0,0,0,0,0,1,38,0
0,27,0,1,0,0,0,5,0,166,0
0,21,2,0,0,0,0,1,0,44,1
0,21,2,0,0,0,0,0,0,58,0
1,34,0,1,0,0,0,0,0,339,1
0,24,2,0,0,0,0,7,0,76,1
0,32,0,1,0,0,0,0,1,122,0
1,38,0,1,0,0,0,5,0,388,1
0,56,1,0,0,0,0,3,1,388,0
1,44,0,0,0,0,0,0,1,38,0
0,31,0,0,0,0,0,1,1,96,1
1,25,0,1,0,0,0,6,0,388,0
1,20,2,0,0,0,0,0,1,38,0
0,35,0,0,0,0,0,1,1,38,0
0,33,0,0,0,0,0,1,0,3,1
0,24,2,0,0,0,0,0,1,38,0
1,40,0,0,0,0,0,2,1,388,0
0,27,0,0,0,0,0,9,0,237,1
0,38,0,0,0,0,0,9,0,166,1
0,20,2,1,0,0,1,0,0,163,1
0,30,0,0,0,0,0,9,0,124,1
0,36,0,1,0,0,0,9,0,388,1
0,23,2,0,0,0,0,2,1,380,1
0,39,0,0,0,0,0,21,0,124,1
0,29,0,1,0,0,0,3,0,219,1
0,58,1,1,0,0,0,2,1,380,1
0,23,2,0,0,0,1,2,0,166,0
0,23,2,1,0,0,0,3,1,216,1
1,68,1,0,0,0,0,5,0,282,0
1,26,0,1,0,0,0,2,1,38,0
0,51,1,0,0,0,0,0,0,282,1
0,25,0,0,0,0,0,0,1,38,0
0,40,0,0,0,0,0,5,0,154,1
0,51,1,0,0,0,0,14,0,388,0
0,27,0,0,0,0,0,2,1,296,1
0,49,1,0,0,0,0,11,1,383,1
0,36,0,0,0,0,0,0,1,38,0
0,20,2,0,0,0,0,0,0,54,0
0,21,2,0,0,0,0,2,0,282,1
1,31,0,0,0,0,0,0,0,3,0
0,57,1,0,0,0,0,0,1,38,0
1,61,1,1,0,0,0,8,0,302,1
0,35,0,0,0,0,0,3,0,58,1
0,54,1,0,0,0,0,3,0,388,1
0,39,0,1,0,0,0,0,0,282,0
0,24,2,0,0,1,0,1,0,282,0
1,29,0,0,0,0,0,0,0,7,1
0,48,1,0,0,0,1,8,0,282,1
0,30,0,0,0,0,1,6,1,303,1
0,26,0,0,0,1,0,10,0,282,1
0,37,0,0,0,0,0,12,0,219,1
0,26,0,0,0,0,0,4,0,55,1
0,29,0,0,0,0,0,7,1,216,1
0,26,0,0,0,0,0,1,1,382,1
0,60,1,0,0,0,0,2,0,282,0
0,27,0,1,0,0,0,2,0,248,1
0,22,2,1,0,0,1,1,0,226,0
0,28,0,0,0,0,0,3,0,388,0
0,33,0,0,0,0,0,13,0,65,1
0,28,0,0,0,0,0,2,0,388,0
0,55,1,1,0,0,0,0,1,38,1
0,21,2,0,0,1,0,6,0,59,1
0,28,0,0,0,0,0,2,0,179,1
1,22,2,0,0,0,0,0,1,38,0
1,29,0,1,0,0,0,6,0,282,1
0,24,2,0,0,0,0,2,1,360,1
0,50,1,0,0,0,0,12,0,282,1
0,24,2,0,0,0,0,1,1,38,1
0,47,1,0,0,0,0,1,0,388,0
0,54,1,1,0,0,0,6,0,19,0
1,42,0,1,0,0,0,0,1,38,0
0,35,0,1,0,0,0,5,0,84,0
0,30,0,0,0,0,0,0,0,124,1
0,53,1,1,0,0,0,1,0,98,0
1,31,0,0,0,0,0,2,1,128,0
0,31,0,0,0,0,0,0,0,219,1
0,23,2,0,0,0,0,4,0,166,0
0,47,1,0,0,0,0,9,0,150,0
0,24,2,0,0,1,0,9,1,213,1
1,22,2,0,0,1,0,2,0,7,0
0,45,1,0,0,0,0,1,1,253,0
1,30,0,0,0,0,0,2,0,166,0
0,30,0,0,0,0,0,5,1,388,1
1,43,0,1,0,0,0,22,1,354,1
0,50,1,0,0,0,0,0,1,38,0
1,24,2,0,0,0,0,2,0,275,1
1,42,0,1,0,0,0,3,0,143,0
1,29,0,1,0,0,0,1,0,166,1
0,31,0,0,0,0,0,0,1,26,0
0,25,0,0,0,0,0,5,0,388,1
0,36,0,0,0,0,0,4,0,7,0
0,24,2,0,0,0,0,1,1,194,1
0,28,0,1,0,0,0,5,0,124,0
0,31,0,1,0,0,0,0,1,38,1
0,23,2,0,0,0,0,0,0,13,0
0,29,0,1,0,0,0,4,1,380,1
0,51,1,0,0,0,0,11,1,217,1
0,34,0,0,0,0,0,1,0,219,0
0,29,0,0,0,0,0,12,0,124,1
0,39,0,0,0,1,0,13,0,282,1
1,36,0,0,0,0,0,0,1,58,0
0,59,1,0,0,0,0,15,1,388,1
0,23,2,0,0,0,2,3,0,162,1
0,31,0,0,0,0,0,15,0,154,0
0,53,1,1,0,0,0,0,1,303,0
0,34,0,0,0,0,0,12,0,362,0
1,63,1,0,0,0,0,1,0,281,0
0,21,2,0,0,0,0,0,0,340,1
1,21,2,0,0,0,0,0,0,265,1
0,47,1,1,0,0,0,28,0,74,1
0,34,0,0,0,0,0,7,0,282,1
0,58,1,1,0,0,0,4,0,155,1
1,40,0,0,0,0,0,4,0,162,1
0,36,0,0,3,0,0,16,0,388,1
1,23,2,0,0,0,0,0,1,38,0
0,34,0,0,0,0,0,5,0,261,1
0,56,1,1,0,0,0,13,0,388,0
1,52,1,1,0,0,0,0,0,7,0
0,56,1,0,0,0,0,0,0,139,0
1,37,0,0,0,0,0,0,1,128,0
1,50,1,1,0,0,0,0,1,38,0
0,25,0,0,0,0,0,1,0,166,1
0,22,2,0,0,0,0,0,0,282,1
1,43,0,1,0,0,0,0,1,38,1
0,30,0,1,0,0,0,1,1,38,0
0,29,0,0,0,0,0,0,0,45,0
0,24,2,1,0,0,0,0,0,219,0
0,29,0,0,0,0,0,7,1,38,1
1,24,2,1,0,0,0,0,0,274,0
1,74,1,0,0,0,0,0,0,155,0
0,27,0,0,0,0,1,8,1,388,1
0,37,0,0,0,0,0,1,0,219,1
0,29,0,1,0,0,0,5,0,124,0
1,35,0,0,0,0,0,5,0,203,0
0,29,0,0,0,0,0,1,1,38,1
0,36,0,1,0,0,0,1,0,388,0
0,26,0,1,0,0,0,2,0,65,0
1,26,0,0,0,0,0,1,0,388,0
1,39,0,1,0,1,0,11,0,155,1
0,22,2,0,0,1,0,3,0,166,1
0,28,0,1,0,0,0,0,0,166,0
0,51,1,1,0,0,0,1,0,265,1
1,35,0,0,0,0,0,0,1,38,0
1,23,2,0,0,0,0,0,1,38,0
0,29,0,0,1,2,0,6,0,77,1
0,20,2,0,0,0,0,0,0,378,1
0,24,2,0,0,0,2,1,1,388,1
1,23,2,0,0,1,0,2,1,38,0
1,33,0,0,0,0,0,5,0,12,0
0,21,2,1,1,0,0,1,0,388,1
0,59,1,1,0,0,0,3,1,38,0
0,26,0,1,0,0,0,4,0,339,1
0,38,0,0,0,0,0,2,0,166,0
0,28,0,0,0,0,0,2,0,166,0
0,23,2,0,0,0,0,2,0,388,1
0,21,2,0,0,0,2,1,0,206,1
0,52,1,0,0,0,0,0,1,38,1
0,56,1,0,0,0,0,12,0,282,1
0,40,0,1,0,0,0,1,1,92,0
1,48,1,1,0,0,0,8,1,150,1
1,26,0,0,0,0,0,0,0,166,0
0,66,1,1,0,0,0,1,0,388,1
1,54,1,0,0,0,0,6,0,155,0
0,31,0,1,0,0,0,4,1,38,1
0,34,0,1,0,0,0,0,0,166,0
0,25,0,0,0,0,0,9,0,388,1
0,47,1,1,0,0,0,2,0,282,0
0,51,1,0,0,0,1,12,0,154,1
0,25,0,1,0,0,0,1,0,388,0
0,25,0,0,0,0,0,0,0,148,1
1,31,0,0,0,0,0,2,0,12,1
0,36,0,1,0,0,0,1,0,388,0
0,49,1,1,0,0,0,0,1,123,0
0,31,0,0,0,0,0,0,0,166,0
0,30,0,1,0,0,1,1,0,378,0
0,29,0,0,1,0,0,3,0,30,1
1,53,1,1,0,0,0,6,0,282,1
0,21,2,0,0,1,0,1,0,30,1
0,21,2,0,0,0,0,0,0,302,0
1,27,0,0,0,0,0,1,0,161,1
1,65,1,0,0,0,0,0,0,166,0
1,59,1,1,0,0,0,0,1,123,0
0,59,1,0,0,0,0,0,1,92,0
0,24,2,0,0,0,0,0,1,38,0
0,40,0,0,0,0,0,0,0,16,0
0,51,1,0,0,0,0,0,0,79,1
0,34,0,0,1,0,0,10,0,265,1
0,30,0,0,0,0,0,1,0,241,1
0,52,1,0,0,0,0,1,0,340,0
0,38,0,0,0,0,0,2,0,7,1
1,22,2,0,0,0,0,0,0,246,0
0,43,0,0,0,0,0,0,0,219,0
0,32,0,1,0,0,0,5,0,282,1
0,55,1,0,0,0,0,0,0,136,0
0,26,0,0,0,0,0,2,0,59,0
0,23,2,1,0,0,1,1,1,92,0
1,47,1,0,0,0,0,0,0,13,0
0,28,0,1,0,0,0,1,1,122,1
0,27,0,0,0,0,0,0,0,166,1
0,61,1,0,0,0,0,2,0,155,1
0,26,0,0,0,0,0,0,0,147,0
1,28,0,1,0,0,0,1,1,38,1
0,43,0,0,0,0,0,0,0,378,1
0,33,0,0,0,0,0,21,1,382,1
0,21,2,1,0,0,1,0,1,58,0
1,32,0,1,0,0,1,0,1,38,0
0,22,2,0,0,0,0,1,0,340,1
0,51,1,0,0,0,0,3,0,282,0
0,20,2,0,0,0,1,2,0,302,1
0,35,0,1,0,0,0,2,0,266,0
1,37,0,0,0,0,0,3,0,388,0
0,28,0,0,0,0,0,0,1,336,1
0,41,0,1,0,0,0,3,1,38,1
0,24,2,0,0,0,0,0,1,38,1
1,33,0,0,0,0,0,3,1,38,0
1,30,0,1,0,0,0,4,0,388,0
0,20,2,0,0,0,0,1,0,59,1
1,42,0,0,0,0,0,1,0,388,0
1,40,0,0,0,0,0,15,0,388,1
0,39,0,0,0,0,0,0,0,242,1
0,21,2,0,0,0,0,0,0,162,0
0,39,0,1,0,0,0,2,0,226,1
0,24,2,1,0,0,0,0,0,281,0
0,41,0,0,0,0,0,0,0,124,0
0,39,0,0,0,0,0,1,0,281,0
1,24,2,0,0,0,0,3,0,166,0
1,24,2,0,0,0,0,1,0,166,0
0,29,0,0,0,0,0,0,1,118,1
0,25,0,1,0,0,0,2,1,296,1
1,23,2,1,0,0,0,0,0,166,1
0,22,2,0,0,0,1,1,0,250,1
1,26,0,0,0,0,0,4,1,38,1
0,26,0,0,0,3,0,3,1,213,1
1,24,2,0,0,0,0,3,1,215,1
0,44,0,0,0,0,0,0,1,380,0
0,36,0,1,0,0,0,1,0,388,1
0,39,0,1,0,0,0,10,0,166,1
0,42,0,1,0,0,0,0,0,287,0
0,45,1,1,0,0,0,1,1,92,0
0,25,0,0,0,1,0,7,0,302,1
0,33,0,1,0,0,0,0,0,166,0
0,25,0,1,0,0,0,0,1,91,0
0,32,0,0,0,1,0,5,0,388,0
0,23,2,0,0,0,0,0,0,107,0
0,39,0,1,0,0,0,0,1,38,0
0,27,0,0,0,0,0,12,0,164,1
1,35,0,1,0,0,0,4,1,38,0
1,38,0,0,0,0,0,0,1,38,0
0,30,0,0,0,0,0,4,0,388,0
0,30,0,1,0,0,0,1,0,59,0
1,30,0,1,0,0,0,0,1,38,0
0,26,0,0,1,1,0,18,0,162,1
0,31,0,0,0,0,0,2,0,166,0
0,34,0,0,0,0,0,0,0,162,0
1,25,0,0,0,0,0,0,1,38,0
1,26,0,1,0,0,0,1,0,282,0
0,38,0,0,0,0,0,2,0,282,1
1,37,0,0,0,0,0,0,1,38,0
0,34,0,1,0,0,1,3,1,383,0
1,38,0,0,0,0,0,0,0,3,0
1,31,0,0,0,0,0,0,1,38,0
1,29,0,1,0,0,0,0,1,92,0
0,20,2,1,1,0,0,1,0,388,1
0,22,2,0,0,0,0,0,0,166,0
1,51,1,0,0,0,0,0,1,38,0
0,24,2,0,0,0,0,2,1,38,1
0,47,1,0,0,0,0,0,0,237,1
1,36,0,0,0,0,0,1,0,124,1
0,21,2,0,0,0,0,1,1,303,0
0,25,0,0,0,1,0,3,1,38,1
0,23,2,0,0,0,1,5,0,166,1
0,23,2,0,0,0,0,0,1,38,0
1,24,2,1,0,0,0,0,1,253,0
0,35,0,1,0,0,0,2,0,388,1
1,23,2,0,0,0,0,0,1,256,0
1,19,2,0,0,0,0,0,1,80,1
0,32,0,1,0,0,0,0,0,162,1
1,39,0,1,0,0,0,0,1,194,1
0,30,0,0,4,0,0,12,0,282,1
0,33,0,0,0,0,0,2,0,338,0
1,36,0,1,0,0,0,0,1,38,0
0,29,0,0,0,1,1,8,0,237,1
1,40,0,1,0,0,0,0,0,282,0
0,53,1,0,0,0,0,4,0,282,0
1,28,0,1,0,0,0,0,1,26,0
